,LICENSE#,FULL NAME,DBA NAME,LICENSE TYPE,SITE LOCATION,ZIP,isyelp
6475,BU21316320,HERIBERTO BARRAMEDA,RECY'S ALTERATION & GENERAL MERCHANDISE,BU,2532  SANTA FE AVE,90810,False
6476,BU21316330,HERIBERTO BARRAMEDA,RECY'S ALTERATION & GENERAL MERCHANDISE,BU,2532  SANTA FE AVE,90810,False
6477,BU21003070,ATLAS SHIPPERS INTERNATIONAL INC,,BU,2534  SANTA FE AVE,90810,False
6478,BU21426020,LUIS F MARTINEZ,DANDI COMPANY,BU,1561 W PACIFIC COAST HWY,90810,False
6479,BU21230950,GONZALO CHAVEZ CERFF,BARRACUDA BAR,BU,2368  SANTA FE AVE,90810,False
6480,BU21039770,ALLADIN AND MERCY GAMBOL,,BU,3086  EASY AVE  3086-3092 Easy Av,90810,False
6481,BU20747920,DOUGLAS WAGNER,WILLOW CAR WASH,BU,1392 W WILLOW ST,90810,False
6482,BU21424180,"5000 PIES, INC",5000 PIES,BU,2064  SANTA FE AVE,90810,False
6483,BU21428960,JESUS SELDA,JESSIE HANDYMAN SERVICES,BU,2524  BALTIC AVE,90810,False
6484,BU95038920,MIGUEL MARQUEZ,RAPID DELIVERY  SERVICE,BU,2111 W CANTON ST,90810,False
6485,BU21137730,CARLOS A RODRIGUEZ,CLAVITOS AUTO REPAIR,BU,2570  SANTA FE AVE,90810,False
6486,BU21406420,CECILIA TOGA,CECILLE HOME CARE SERVICES,BU,1636 W 19TH ST 1,90810,False
6487,BU21413950,FAB WEST SALOON LLC,FAB WEST SALOON,BU,1616 W PACIFIC COAST HWY,90810,False
6488,BU21407120,JAMES SHEPHERD,TAILGATE BAR,BU,2503  SANTA FE AVE,90810,False
6489,BU21407430,ANGELITO P CRESPO,ALL DAY JUMPER,BU,2231  COTA AVE,90810,False
6490,BU21404550,"THE CHILDREN'S CLINIC, SERVING CHILDREN&FAMILIES",THE CHILDREN'S CLINIC FAMILY HEALTH CENTER,BU,2125  SANTA FE AVE,90810,False
6491,BU94035553,SEESEE LAW,,BU,3348  SANTA FE AVE,90810,False
6492,BU94062384,HUMBERTO SANCHEZ,,BU,3354  SANTA FE AVE,90810,False
6493,BU21100990,MARIBEL MENDOZA,THE NEW BARBERSHOP,BU,2871  SANTA FE AVE,90810,False
6494,BU21338310,JAMES LARRY ARMIJO II,,BU,2691  ADRIATIC AVE,90810,False
6495,BU21336870,NEW CINGULAR WIRELESS PCS LLC,AT&T MOBILITY,BU,2911  SANTA FE AVE,90810,False
6496,BU20934940,CORNELL BYNUM,,BU,2696  SANTA FE AVE,90810,False
6497,BU94041200,HOA T DINH,,BU,3042  SANTA FE AVE,90810,False
6498,BU21207220,BLOOMING DEALS INC,POPEYES CHICKEN #11246,BU,1700 W WILLOW ST,90810,False
6499,BU21334760,DORA A FLORES,ANTOJITOS MEXICANOS Y SALVADORENOS,BU,2400  SANTA FE AVE,90810,False
6500,BU21231540,BENEDICT JAMES VERZOSA MADAMBA,HELLO WIRELESS,BU,2520  SANTA FE AVE,90810,False
6501,BU21232370,K2 INDUSTRIAL SERVICES INC,KM INDUSTRIAL INC,BU,2375 W ESTHER ST,90813,False
6502,BU90017580,MANUEL T GOMEZ,,BU,1600 W WILLOW ST,90810,False
6503,BU21301540,ALFREDO TELLEZ,AL TELLEZ GARDENING SERVICES,BU,2780  BALTIC AVE,90810,False
6504,BU21306070,CLARA ATKINSON,LB FRESH DRINKING WATER,BU,1556 W WILLOW ST,90810,False
6505,BU93008580,FELIPE GUTIERREZ,,BU,2604  LA VERE DR,90810,False
6506,BU21239340,CARLOS URIBE,,BU,2108  CANAL AVE,90810,False
6507,BU20835410,ALEJA CEJA,FAMILY CEJA DAY CARE,BU,2030 W SPRING ST,90810,False
6508,BU21225640,METRO PCS CALIFORNIA LLC,METRO PCS CALIFORNIA LLC,BU,2377 W WILLOW ST,90810,False
6509,BU21241690,RUTH ARCEO,SHORELINE FAMILY MEDICAL CLINIC,BU,3036  SANTA FE AVE,90810,False
6510,BU20915650,CELIS D MENJIVAR,C M CONSTRUCTION CLEAN UP,BU,2481  SEABRIGHT AVE,90810,False
6511,BU21014130,IRMA GALLEGOS,GALLEGOS FAMILY CHILD CARE,BU,2024  ADRIATIC AVE,90810,False
6512,BU21138130,TIENDA DURANGO INC,,BU,1732 W WILLOW ST,90810,False
6513,BU21007960,CENTURY VILLAGES AT CABRILLO,,BU,2122 W WILLARD ST,90810,False
6514,BU21122620,1736 FAMILY CRISIS CENTER,1736 FAMILY CRISIS CENTER,BU,2240 W WILLARD ST,90810,False
6515,BU21218190,SADANY KIM MEN,STAR SALON BEAUTY BRITNYDA,BU,1557 W WILLOW ST,90810,False
6516,BU20852370,CARLOS BALLEJO,CARLOS BALLEJO GLASS SERVICE,BU,2143 W COLUMBIA ST,90810,False
6517,BU92021542,JAMES I MADRID,,BU,3370  SANTA FE AVE,90810,False
6518,BU21132640,A & E E MARKET CORPORATION,SANTA FE 1 STOP MARKET,BU,2456  SANTA FE AVE,90810,False
6519,BU90067530,RICHARD M RUBY,MC DONALD'S,BU,1705 W PACIFIC COAST HWY,90810,False
6520,BU21136480,LOS ANGELES SMSA LP,VERIZON WIRELESS,BU,2911  SANTA FE AVE,90810,False
6521,BU21121090,GUANABANA INC,GUANABANA INC,BU,2410  SANTA FE AVE,90810,False
6522,BU21138860,SEGUNDO C PANGAN,S C PANGAN SERVICES,BU,2529  SANTA FE AVE,90810,False
6523,BU92016660,JEONG S KIM,TOM'S BURGER NO 5,BU,1600 W PACIFIC COAST HWY,90810,False
6524,BU21125840,ABRAHAM R RINCON,A & J GENERAL ROOFING,BU,2059  BALTIC AVE,90810,False
6525,BU20946530,LANG NGO,LANI BEAUTY SALON,BU,1558 W WILLOW ST,90810,False
6526,BU87037330,P K & B P PATEL,RAYMOURE MOTEL,BU,1645 W PACIFIC COAST HWY,90810,False
6527,BU20738710,SAMPHEAP HONG,SAM DONUT/LOUISIANNA FRY CHICKEN,BU,2970  SANTA FE AVE,90810,False
6528,BU21014400,CENTURY VILLAGES PROPERTY MANAGEMENT LLC,,BU,2001  RIVER AVE,90810,False
6529,BU94006340,RENEE JANE LAWSON,LAWSON'S BARBER SHOP,BU,2050  SANTA FE AVE,90810,False
6530,BU20854600,BILLY C STEWART,STEWART'S TAX & BOOKS,BU,2801  ADRIATIC AVE,90810,False
6531,BU20940280,UNITED STATES VETERANS INITIATIVE,,BU,2001  RIVER AVE,90810,False
6532,BU21018040,UNITED STATES VETERANS INITIATIVE,US VETS STORE,BU,2001  RIVER AVE,90810,False
6533,BU20829990,JOJIE NOCON,JOY LOVING CARE CANTER JLCC,BU,2453  BALTIC AVE,90810,False
6534,BU21011810,ODLE MANAGEMENT GROUP LLC,ODLE MANAGEMENT GROUP LLC,BU,1903  SANTA FE AVE,90810,False
6535,BU20838530,MARTA G DELGADO,DELGADO FAMILY CHILD CARE,BU,3383  ADRIATIC AVE,90810,False
6536,BU20824620,MELVIN ROBERTS,,BU,1670 W PACIFIC COAST HWY,90813,False
6537,BU20848050,NEW CINGULAR WIRELESS PCS LLC,AT&T MOBILITY,BU,2300 W WILLOW ST,90810,False
6538,BU99012690,LONG BEACH TRAVEL CENTER INC,CARL'S JR & GREEN BURRITO,BU,1670 W PACIFIC COAST HWY,90813,False
6539,BU93062230,"EMANUEL & MANDELBAUM, URI NEWMAN",,BU,3294  SANTA FE AVE,90810,False
6540,BU20939040,SK MARKET INC,VILLA MARKET,BU,2990  SANTA FE AVE,90810,False
6541,BU20941220,ABBAS JAVADI & SHAHLA NOVIN,,BU,1610  PARADE ST  INCLUDES 1610-1818 PARADE LONG BEACH CA 90810,90810,False
6542,BU94005871,ROBERT ARMIJA,,BU,1640  SUMMIT ST,90810,False
6543,BU20828590,WILHELMSEN SHIPS SERVICE INC,,BU,2200 W PACIFIC COAST HWY,90810,False
6544,BU20739700,NICHOLAS MARIN,,BU,2883  ADRIATIC AVE,90810,False
6545,BU20805500,SHIRLEY BROWN,LASTING IMPRESSIONS FAMILY DAY CARE,BU,1831  JEANETTE PL,90810,False
6546,BU20838110,D M S INC,BABIES CHOICE NUTRITION,BU,1872  SANTA FE AVE,90810,False
6547,BU20750440,HECTOR ESQUIVIAS,DRAIN AWAY ROOTER,BU,2011 W CANTON ST,90810,False
6548,BU20814400,JOHN W KINDLE,KINDLE CONSTRUCTION,BU,1565 W SPRING ST,90810,False
6549,BU20741130,MARGARITA SOTO,EL MILAGRO DE LAS HIERBAS,BU,2070  SANTA FE AVE,90810,False
6550,BU20811740,JUAN & DAISY ALARCON,TACOS SANTA FE,BU,2052  SANTA FE AVE,90810,False
6551,BU97002320,RAMONA DURAN,RAMONA'S DAY CARE,BU,2935  BALTIC AVE,90810,False
6552,BU95041680,GRACE R IGNACIO,GRACE R IGNACIO DMD,BU,2527  SANTA FE AVE,90810,False
6553,BU94012450,BARBARA & MILTON ROBINSON,,BU,2939  SANTA FE AVE,90810,False
6554,BU87035780,OSCAR A VELASCO,,BU,1924 W WILLOW ST,90810,False
6555,BU97045260,LONG BEACH TRAVEL CENTER INC,LONG BEACH TRAVEL CENTER INC,BU,1666 W PACIFIC COAST HWY,90813,False
6556,BU88047530,KINGS ROAD APARTMENTS A CA LTD PARTNERSHIP,,BU,2131 W WILLOW ST,90810,False
6557,BU92010455,FELIX ANAZONWU,,BU,1855  CANAL AVE  1855 Canal & 1605 Parade St,90810,False
6558,BU93011570,ANTONIO RAMIREZ,RAMIREZ COMPANY,BU,1545 W 19TH ST 9,90810,False
6559,BU97013050,SLOBODAN DIMITROV,SLOBODAN DIMITROV PHOTOGRAPHY,BU,2744  WETHERLY AVE,90810,False
6560,BU88023060,SANTIAGO & HAIDE CONANAN,,BU,1732 W WILLOW ST  Includes 1732-38 W Willow St,90810,False
6561,BU98011380,LONG BEACH TRAVEL CENTER INC,LONG BEACH TRAVEL CENTER INC,BU,1670 W PACIFIC COAST HWY,90813,False
6562,BU99008530,JESUS GUTIERREZ,JESUS LAWN SERVICE,BU,1718 W SPRING ST,90810,False
6563,BU89013800,EMMA C ESPIRITU,,BU,1720 W 25TH ST,90810,False
6564,BU91025470,WILFORD HARRIS,MAXIMUM REALTY,BU,2083  CANAL AVE,90810,False
6565,BU98016530,ELOISA MICHEL,ELOISA'S UNISEX SALON,BU,2008  SANTA FE AVE,90810,False
6566,BU98027980,BYUNG KEUN OH,VILLA MARKET,BU,2990  SANTA FE AVE,90810,False
6567,BU92048921,PAMELA J CINCOLA,,BU,1720 W PACIFIC COAST HWY,90810,False
6568,BU86020620,JOSE MARIA & GUADALUPE PEREZ,BONANZA COFFEE SHOP,BU,1810 W WILLOW ST,90810,False
6569,BU99032480,MARIO L & MARIA E MIRAMONTES,RINCON CHICO GRILL,BU,2476  SANTA FE AVE,90810,False
6570,BU98006030,MAXIMINO CANCINO,MAX'S LAWN SERVICE,BU,2164 W CANTON ST,90810,False
6571,BU93001070,ARMANDO & GUADALUPE TORRES,,BU,1558 W 20TH ST  1558 W 20th St/1980-84 Canal Av,90810,False
6572,BU90001190,ESTELLA CORONA,,BU,3380  SANTA FE AVE,90810,False
6573,BU99016870,JOSE G ARELLANO,ARMADA FRAME & WHEEL ALIGNMENT,BU,2547  SANTA FE AVE,90810,False
6574,BU99016890,JOSE G ARELLANO,ARMADA FRAME & WHEEL ALIGNMENT,BU,2547  SANTA FE AVE,90810,False
6575,BU97042460,NATHUBHAI BHAKTA,KEARNEY MOTEL,BU,1641  PARADE ST,90810,False
6576,BU92036000,GSA SUPPLY INC,,BU,1541 W PACIFIC COAST HWY,90810,False
6577,BU91048420,FERAND E DE LOS MONTEROS,,BU,1536  PARADE ST,90810,False
6578,BU98006370,ELEODORO CASTILLO,CASTILLO LAWN SERVICE,BU,2122 W 29TH ST,90810,False
6579,BU97001910,ADOLFO GUTIERREZ,,BU,2602  LA VERE DR,90810,False
6580,BU91060270,LAMONT BARRETT,,BU,3420  SANTA FE AVE,90810,False
6581,BU88034230,XIONG ELECTRIC CO,,BU,2545  ADRIATIC AVE,90810,False
6582,BU91053222,MARIA LOISA L CORDOVA,LIPCOR PROPERTIES USA,BU,1950 W WILLOW ST,90810,False
6583,BU91053240,SUNG & IN SOOK CHANG,,BU,1552 W WILLOW ST  Includes 1552-56 W Willow St,90810,False
6584,BU90075131,MCDONALDS USA LLC,,BU,1705 W PACIFIC COAST HWY,90810,False
6585,BU88043280,ROBERT B. TRUSTEE WAGONER,,BU,2020 W PACIFIC COAST HWY,90810,False
6586,BU88020861,"NICHOLS, SUEANN TRUST",,BU,2601  SANTA FE AVE,90810,False
6587,BU21523277,LUCKY TOURS INC,,BU,2519  SANTA FE AVE,90810,False
6588,BU21523331,JEFFREY LUCIANO,LB Vapors The West,BU,1740 W WILLOW ST,90810,False
6589,BU21523603,JOHNJARLO TACADAO,BTR PINOY RESTAURANT,BU,1560 W WILLOW ST,90810,False
6590,BU21523945,HERIBERTO BARRAMEDA,RECY'S BEAUTY SALON,BU,2532  SANTA FE AVE,90810,False
6591,BU21523397,ATLANTIS BABINEAUX,TWINS SMOKE HOUSE BBQ,BU,1555 W WILLOW ST,90810,False
6592,BU21523947,NEAL THOMPSON,,BU,1621 W 19TH ST,90810,False
6593,BU21524294,LALANI NAZMUDIN M/NATURAL SEQUENCE LLC,,BU,1825  CANAL AVE  1825-35 CANAL AVE,90810,False
6594,BU21525123,ALAN QUESTAR,,BU,1920 W WILLOW ST,90810,False
6595,BU04032072,REY G GUTIERREZ,CENTURY 21 CROWN EQUITIES,BU,2330  SANTA FE AVE,90810,False
6596,BU07079241,"CONANAN, SANTIAGO & HAIDE TR",,BU,1740 W WILLOW ST  1742 W Willow St,90810,False
6597,BU94052113,MICHAEL V & JOCELYN C THAV,,BU,1709 W 25TH ST  2503 Santa Fe Ave,90810,False
6598,BU21705175,MARIGOLD HOLDINGS LLC,,BU,1634  PARADE ST,90810,False
6599,BU21704997,ADRIANA MORENO,THOUGHTS AND THEMES,BU,2627  LA VERE DR,90810,False
6600,BU21608378,YVETTE HALL,DEE & EVIE,BU,2821  BALTIC AVE,90810,False
6601,BU21604839,NORTH STAR SMOG LLC,NORTH STAR SMOG #2,BU,1545 W WILLOW ST,90810,False
6602,BU21605304,"REYHA, LLC",SEA BRIGHT INN,BU,1840 W PACIFIC COAST HWY,90810,False
6603,BU21605249,GREEN SHIELD MANAGEMENT LLC,,BU,1974  SANTA FE AVE,90810,False
6604,BU21600450,ENRIQUE ORTEGA,SOUTH BAY CLEANING & MAINTENANCE,BU,1800 W CANTON ST,90810,False
6605,BU21600472,MIGUEL RAMIREZ,Mike Ramirez Lawn Svc,BU,2477  BALTIC AVE,90810,False
6606,BU21706155,DAYANI G ORTIZ LOPEZ,,BU,1631 W BURNETT ST,90810,False
6607,BU21704588,ROWENA VITUG,R V TRAVEL,BU,2336  SEABRIGHT AVE,90810,False
6608,BU21704146,RUBEN VILLALPANDO,DISCOTECA JALISCO,BU,2048  SANTA FE AVE,90810,False
6609,BU94023771,RSR PARTNERS LLC,,BU,2232  SANTA FE AVE  Inclds 2232-34 Santa Fe Ave,90810,False
6610,BU20715820,BUSY EAGLE INN INC,BUSY EAGLE INN INC,BU,1800 W PACIFIC COAST HWY,90810,False
6611,BU21706301,VIVIAN M OCAMPO DIA,,BU,2562  SANTA FE AVE  INCLDS 2562-66 SANTA FE AVE,90810,False
6612,BU21604375,ALVARO VAZQUEZ,CROWS NEST,BU,1912 W WILLOW ST,90810,False
6613,BU21601162,CENTURY VILLAGES AT CABRILLO INC,CABRILLO GATEWAY LP,BU,2000  SAN GABRIEL AVE,90810,False
6614,BU21702135,CENTURY VILLAGES AT CABRILLO INC,,BU,2001  RIVER AVE,90810,False
6615,BU21708327,HARD KNOCK LIFE ENTERTAINMENT,,BU,2000  RIVER AVE,90810,False
6616,BU21700090,ROSARIO GUEVARRA V,,BU,2532  SANTA FE AVE,90810,False
6617,BU21700211,CJH ELECTRIC INC,C J ELECTRIC,BU,2159  BALTIC AVE,90810,False
6618,BU21700317,HEAVY WEIGHT TRANSPORT INC,,BU,2131  TECHNOLOGY PL,90810,False
6619,BU21608639,HERNANEZ ARMANDO LIVING TRUST,,BU,2000  SANTA FE AVE  2000-2010 SANTA FE AVE,90810,False
6620,BU21703942,J. YALA CORPORATION,LUISA & SON BAKESHOP,BU,2530  SANTA FE AVE,90810,False
6621,BU21600275,GLENN DE GALA,HANDY G,BU,2464  WEBSTER AVE,90810,False
6622,BU21600810,EDUARDO MACIAS JR,Crime Prevention Specialists,BU,1930  WILMA PL,90810,False
6623,BU21705269,JEFFREY R. LUCIANO,WILLOW ST BARBERS,BU,1742 W WILLOW ST,90810,False
6624,BU21705270,TOMMY KAMINAKA,,BU,1742 W WILLOW ST,90810,False
6625,BU21605344,INTEGRITY REAL ESTATE INVESTME,,BU,2240  SANTA FE AVE,90810,False
6626,BU21605836,RUSSELL J LIEU,,BU,3390  SANTA FE AVE,90810,False
6627,BU21600020,HECTOR SANCHEZ,,BU,2183  CANAL AVE,90810,False
6628,BU21601420,CHOICE AUTO REPAIR,,BU,1545 W WILLOW ST,90810,False
6629,BU21605621,PCH TRUCK STOP CENTER INC,,BU,1631 W PACIFIC COAST HWY,90810,False
6630,BU21701549,KAIR HARBOR EXPRESS LLC,,BU,2131  TECHNOLOGY PL,90810,False
6631,BU21606511,SANTA FE 2012 LP,,BU,3010  SANTA FE AVE,90810,False
6632,BU21606310,SHAWN DAWSON,,BU,1555  PARADE ST,90810,False
6633,BU21606334,W ROD STERN,,BU,1891  CANAL AVE,90810,False
6634,BU21702742,GOLDSMAN G & L TRUST,,BU,3046  SANTA FE AVE,90810,False
6635,BU21606620,RAM TULSI LLC,,BU,2295  BALTIC AVE  1560 W 23RD ST,90810,False
6636,BU21606626,JAMES P THOMPSON,,BU,1545 W 19TH ST  1545-1547 W 19TH,90810,False
6637,BU21708158,PROLOGIS TARGETED US LOGITICS FUND LP,,BU,2161  TECHNOLOGY PL  COMMERCIAL / INDUSTRIAL SPACE RENTAL,90810,False
6638,BU21708159,PROLOGIS TARGETED US LOGITICS FUND LP,,BU,2140  TECHNOLOGY PL  COMMERCIAL / INDUSTRIAL SPACE RENTAL,90810,False
6639,BU21708160,PROLOGIS TARGETED US LOGITICS FUND LP,,BU,2200  TECHNOLOGY PL  COMMERCIAL / INDUSTRIAL SPACE RENTAL,90810,False
6640,BU21708161,PROLOGIS TARGETED US LOGITICS FUND LP,,BU,2130  TECHNOLOGY PL  COMMERCIAL / INDUSTRIAL SPACE RENTAL,90810,False
6641,BU21708162,PROLOGIS TARGETED US LOGITICS FUND LP,,BU,2131  TECHNOLOGY PL  COMMERCIAL / INDUSTRIAL SPACE RENTAL,90810,False
6642,BU21708260,ELDRIDGE PULLUM JR,NAKIA COMMERCIAL CLEANERS,BU,2095 W SPRING ST,90810,False
6643,BU21512320,LEAKHENA KEO,PRO SPA NAIL AND HAIR,BU,2382  SANTA FE AVE,90810,False
6644,BU21707325,JENNIFER LLANES,ZAHEART.TRADING,BU,2521  SANTA FE AVE  INSIDE LONG BEACH,90810,False
6645,BU21603099,NATALIE REYES,BOTANICA PALMA,BU,2054  SANTA FE AVE,90810,False
6646,BU21603579,REGIONAL PHYSICIANS MEDICAL GROUP INC,,BU,1974  SANTA FE AVE,90810,False
6647,BU21708558,PISHTAZ INC,,BU,2601  SANTA FE AVE,90810,False
6648,BU21703787,WINIFRED NAJEEULLAH,HONEYS HAIR COLLECTION,BU,3177  SPRINGDALE DR 192,90810,False
6649,BU21704326,FRETZIE UJANO,PARADISE VENDING SERVICES,BU,2515  COTA AVE,90810,False
6650,BU21706233,FATIMA MUNDO,EDWARD'S BARBER Y BEAUTY,BU,2062  SANTA FE AVE,90810,False
6651,BU21706087,FOX LIQUOR INC,EDDIES LIQUOR,BU,2943  SANTA FE AVE,90810,False
6652,BU21702033,PATRICIA ARROYO,PATY'S HOUSE CLEANING,BU,3384  SANTA FE AVE 2,90810,False
6653,BU21602918,MARIA CORNEJO,EL TUCAN SNACK SHOP,BU,2066  SANTA FE AVE,90810,False
6654,BU92024740,J M LAZARUS INVESTMENT CO,,BU,2943  SANTA FE AVE,90810,False
6655,BU92024750,ORLANDO P OCHOA,,BU,2883  SANTA FE AVE,90810,False
6656,BU21803769,CALEB J.C. HERNANDEZ,SYS ACT,BU,2715  ADRIATIC AVE,90810,False
6657,BU94002554,HAOWEI ZHANG,,BU,1530 W 20TH ST,90810,False
6658,BU21800860,JALASAI HOSPITALITY INC,SEA BREEZE MOTEL,BU,1940 W PACIFIC COAST HWY,90810,False
6659,BU21800550,BASKETS LC LLC,,BU,1542 W WILLOW ST,90810,False
6660,BU21801391,GETSEMANI QUEZADA DE PEREZ,DANCE STUDIO,BU,2056  SANTA FE AVE,90810,False
6661,BU21800221,GREEN SHIELD LLC,,BU,1974  SANTA FE AVE,90810,False
6662,BU21806583,GAY ALEGRE DAGZA ESCOBAR,PEPEEBINGCHEAPFLIGHTS,BU,2501  COTA AVE,90810,False
6663,BU21801515,SKIDROW ADVOCACY GROUP INC,,BU,2122 W WILLARD ST R27,90810,False
6664,BU21801522,HEALTH IS WEALTH INTERNATIONAL INC,THE HEALTHY STOP,BU,2536  SANTA FE AVE,90810,False
6665,BU21807738,AGUSTIN E ROMO DOMINGUEZ,CHASKIS PERUVIAN SEASONINGS,BU,2380  SANTA FE AVE,90810,False
6666,BU99007370,JOSE ALFREDO PEREZ PERALES,ALFREDO LAWN SERVICE,BU,2037 W 29TH ST,90810,False
6667,BU21802141,DAVE BENNETT,X-HALE SMOKE SHOP,BU,1734 W WILLOW ST,90810,False
6668,BU21805441,JUAN C SOTO,,BU,2078  SANTA FE AVE,90810,False
6669,BU21805540,ALBINO GARCIA,BINO'S FLOORING,BU,2006  SANTA FE AVE,90810,False
6670,BU21805992,ATLANTIS BAINEAUX,TWINS CANDY SHOP,BU,1553 W WILLOW ST,90810,False
6671,BU21806067,MELVIN BANDRIL,ISAWAN SA KANTO,BU,1862  SANTA FE AVE,90810,False
6672,BU21806224,GONZALEZ TAX & INSURANCE SERVICES INC,,BU,2000  SANTA FE AVE,90810,False
6673,BU21801141,GETSEMANI QUEZADA DE PEREZ,DANCE STUDIO & NUTRITION CENTER,BU,2056  SANTA FE AVE,90810,False
6674,BU21806510,CHRISTIAN JAMES DISPO,WILLOW ST BARBERS,BU,1742 W WILLOW ST,90810,False
6675,BU21806656,HELEN C HEATH,RECY'S SALON,BU,2532  SANTA FE AVE,90810,False
6676,BU21802012,ELSA ELVIA OLIVARES,BIEN-ESTAR,BU,1552 W WILLOW ST,90810,False
6677,BU21802013,ELSA ELVIA OLIVARES,BIEN-ESTAR,BU,1552 W WILLOW ST,90810,False
6678,BU21805644,CYBERZINGO LLC,Cyberzingo,BU,3210  ADRIATIC AVE,90810,False
6679,BU21806232,6950 PARAMOUNT LLC,,BU,1836  SANTA FE AVE,90810,False
6680,BU21806313,KHOI D HOANG,,BU,1812  CANAL AVE,90810,False
6681,BU21803076,TUX AND CHUCKS,,BU,1916 W WILLOW ST,90810,False
6682,BU21806410,TONY YOUNG,,BU,2530  SANTA FE AVE  INCLUDES 2530-2542 SANTA FE AVE,90810,False
6683,BU21800921,CHRISTIAN DIVINAGRACIA,CUIZINA,BU,2535  SANTA FE AVE,90810,False
6684,BU21806936,GENELY BELENO,ELEVEN BY GEN,BU,2560  HAYES AVE,90810,False
6685,BU21805392,AMERICAN INDIAN CHANGING SPIRITS,,BU,2120  WILLIAMS ST 3,90810,False
6686,BU21806122,MANUELA YOLANI ACOSTA,YOLANI CLEANINGS,BU,1957  CANAL AVE,90810,False
6687,BU21806346,JANICE JOY P. DELA CRUZ,,BU,2521  SEABRIGHT AVE,90810,False
6688,BU21851483,LUCIO OROZCO PENA,OROZCO'S BOAT MAINTENANCE,BU,3301  SANTA FE AVE 44,90810,False
6689,BU02090331,PAMELA G DUNN,,BU,4601  BELLFLOWER BLVD,90808,False
6690,BU20655950,CHEM PACK & ENVIRONMENTAL LLC,,BU,3721  KAREN AVE,90808,False
6691,BU20027800,"LBREPORT.COM,LLC",LBREPORT.COM,BU,3448  MARBER AVE,90808,False
6692,BU20323940,TAEK-YEON CHO,CROWN CLEANERS,BU,3581  LOS COYOTES DIA,90808,False
6693,BU20504610,CAROLYN J TAYLOR REVOCABLE TRUST,TAYLOR FLAG & BANNER CO,BU,3508  KNOXVILLE AVE,90808,False
6694,BU02091853,BARBARA PASTERNAK,,BU,5233 E CARSON ST,90808,False
6695,BU02090970,CHARLES C AND ANNIE I GARCIA,,BU,4825  CLARK AVE,90808,False
6696,BU02090981,JONAS BEVACQUA,,BU,4831  CLARK AVE,90808,False
6697,BU02091000,JAMES H LANNERS,,BU,4843  CLARK AVE,90808,False
6698,BU02091010,DONALD E & LADINA JONES,,BU,4849  CLARK AVE,90808,False
6699,BU02091051,"NAGEL, DENNIS E TR/NAGEL DECD TRUST",CLARKSIDE APTS LLC,BU,4707  CLARK AVE  Inclds 4707-11 Clark Ave,90808,False
6700,BU02091062,SUSAN L VAUGHN,,BU,4713  CLARK AVE  Inclds 4713-19 Clark Ave,90808,False
6701,BU07083960,AMERICAN GOLF CORPORATION,HEARTWELL PARK GOLF COURSE,BU,6700 E CARSON ST,90808,False
6702,BU05039220,AMERICANA ENTERPRISES INC,,BU,5000  LEW DAVIS ST,90808,False
6703,BU05039370,DALBERT & CAROL BRANDON,DB ENGINEERING,BU,5729  GOSSAMER ST,90808,False
6704,BU20304230,WAL-MART STORES INC,WAL-MART STORE #3477,BU,7250  CARSON BLVD,90808,False
6705,BU20555870,ROBERT L MILTON II,V I ENGINEERING DIVERSIFIED SERVICE,BU,4421  CHARLEMAGNE AVE,90808,False
6706,BU05076832,PARKVIEW VILLAGE LLC,,BU,4150  VIKING WAY  Includes 4144-90 Viking Way,90808,False
6707,BU20334780,KEVIN & SUSAN ISLANDER,KSCOTT IMAGES / KSI MEDIA,BU,5546  KEYNOTE ST,90808,False
6708,BU20613450,JOHN HOWARD,CHICK FIL A AT LONG BEACH FSU,BU,7681  CARSON BLVD,90808,False
6709,BU20029460,JEFFERY ALAN SUTTON,SUTTONS BARBER SHOP,BU,5448 E DEL AMO BLVD,90808,False
6710,BU20541770,E & R INC,REZZINI'S PIZZA,BU,3960  STUDEBAKER RD 107,90808,False
6711,BU20312170,O R G RESTAURANTS LLC,ORIGINAL ROADHOUSE GRILL,BU,7391  CARSON BLVD,90808,False
6712,BU20332180,JACK O JR DDS WILLIAMS,JACK O WLLIAMS JR DDS INC,BU,3840  WOODRUFF AVE 206,90808,False
6713,BU20018781,DAVID MICHAEL DENEVAN,,BU,4322  CHARLEMAGNE AVE,90808,False
6714,BU20624500,LONG BEACH MODEL T CLUB,,BU,5000  LEW DAVIS ST,90808,False
6715,BU20549320,PATRICIA SANDERS,SANDERS TAX SERVICE,BU,4842  HERSHOLT AVE,90808,False
6716,BU20712660,PETSMART INC,PETSMART INC #112,BU,7631  CARSON BLVD,90808,False
6717,BU20546930,KATHIE EVANS,REMAX COLLEGE PARK REALTY,BU,3763  KALLIN AVE,90808,False
6718,BU20507730,SUSAN Y LEE DDS INC,,BU,3840  WOODRUFF AVE 105,90808,False
6719,BU20355610,ANITA TOWLE,TOWLE INTERIORS,BU,4219  TULANE AVE,90808,False
6720,BU20631830,STEPHEN C PROPES,,BU,5338  HANBURY ST,90808,False
6721,BU20719400,MARK A GRISAFE,M GRISAFE ARCHITECTS,BU,5618  CONANT ST,90808,False
6722,BU02090700,PHILIP H & HFH LTD MELTZER,,BU,4551  MONTAIR AVE  Inclds 4531-41-51-61 Montair Ave,90808,False
